# #Frame C1_sub1 C1_sub2 C2_sub1 C2_sub2
84580 0 26 0 19
84590 0 21 0 13
84600 0 25 0 9
84610 0 25 0 0
84620 0 29 0 0
84630 0 13 0 0
84640 0 23 0 0
84650 0 30 0 0
84660 0 12 1 0
84670 0 12 1 0
84680 0 13 0 9
84690 0 12 0 7
84700 0 11 8 0
84710 0 12 5 1
84720 0 5 4 0
84730 0 13 7 0
84740 0 12 4 0
84750 0 11 9 0
84760 1 12 0 0
84770 0 6 0 0
84780 0 11 9 0
84790 0 8 9 0
84800 0 9 8 0
84810 0 7 14 0
84820 0 11 4 0
84830 0 6 6 0
84840 0 6 6 0
84850 0 11 1 0
84860 0 12 13 0
84870 0 12 1 0
84880 0 14 0 0
84890 0 12 9 0
84900 0 11 3 0
84910 0 9 1 3
84920 0 11 0 0
84930 0 11 5 0
84940 0 11 0 0
84950 1 15 0 0
84960 0 5 16 0
84970 0 11 5 0
84980 0 11 0 0
84990 0 9 0 0
85000 0 10 0 0
85010 0 13 4 0
85020 0 44 0 0
85030 0 36 6 0
85040 0 22 4 0
85050 0 31 0 0
85060 0 36 0 0
85070 0 22 6 0
85080 0 10 7 0
85090 0 26 1 0
85100 0 24 14 0
85110 0 16 6 0
85120 0 13 7 0
85130 0 10 3 0
85140 2 11 4 0
85150 0 14 0 0
85160 0 11 6 0
85170 0 13 6 0
85180 0 10 13 0
85190 0 9 6 0
85200 0 12 0 0
85210 0 11 3 0
85220 0 11 1 0
85230 0 10 1 0
85240 0 10 0 0
85250 0 10 3 0
85260 0 11 9 0
85270 0 11 0 0
85280 0 36 0 0
85290 0 27 0 0
85300 0 8 0 0
85310 0 10 0 0
85320 0 9 0 0
85330 0 10 0 0
85340 0 10 2 0
85350 0 11 1 0
85360 0 11 16 0
85370 0 11 11 0
85380 0 17 17 0
85390 0 11 7 0
85400 0 8 19 0
85410 0 9 38 0
85420 0 13 29 0
85430 3 10 36 0
85440 0 12 42 0
85450 0 11 22 0
85460 0 13 31 0
85470 0 15 39 0
85480 0 10 35 0
85490 0 16 32 0
85500 0 12 24 0
85510 0 9 35 0
85520 0 10 40 0
85530 0 11 39 0
85540 0 11 28 0
85550 0 11 37 0
85560 0 13 0 0
85570 0 15 4 0
85580 0 16 14 0
85590 0 25 7 0
85600 0 10 10 0
85610 0 11 31 0
85620 0 11 35 0
85630 0 10 6 0
85640 0 12 13 0
85650 0 11 28 0
85660 0 11 32 0
85670 0 10 10 0
85680 0 12 38 0
85690 0 12 36 0
85700 0 7 31 0
85710 0 10 43 0
85720 0 23 25 0
85730 0 14 37 0
85740 1 12 24 0
85750 0 13 15 0
85760 0 8 18 0
85770 0 13 34 0
85780 0 9 18 0
85790 0 7 24 0
85800 0 0 14 0
85810 0 0 10 0
85820 0 3 10 0
85830 0 12 4 0
85840 0 11 15 0
85850 0 0 9 0
85860 0 0 11 0
85870 0 0 4 0
85880 0 0 3 0
85890 0 0 5 0
85900 0 0 7 0
85910 0 0 4 0
85920 0 2 5 0
85930 0 0 0 0
85940 0 0 12 0
85950 0 0 0 0
85960 0 0 3 0
85970 0 0 4 0
85980 0 0 4 0
85990 0 0 0 0
86000 0 0 0 0
86010 0 0 0 0
86020 0 0 0 0
86030 0 0 0 0
86040 0 0 0 0
86050 0 0 1 0
86060 0 1 0 0
86070 4 4 0 0
86080 0 0 0 6
86090 0 0 0 0
86100 0 5 1 0
86110 0 0 0 0
86120 0 4 0 0
86130 0 0 0 0
86140 0 0 0 0
86150 0 0 0 0
86160 0 0 0 0
86170 0 0 0 0
86180 0 0 0 0
86190 0 0 0 0
86200 0 0 0 0
86210 0 0 0 0
86220 0 0 0 0
86230 0 0 0 0
86240 0 0 0 0
86250 0 0 0 0
86260 0 0 0 0
86270 0 2 0 0
86280 0 0 0 0
86290 0 1 0 0
86300 0 0 0 0
86310 0 0 0 0
86320 0 1 0 0
86330 0 0 0 0
86340 0 0 0 0
86350 0 0 0 0
86360 0 14 0 0
86370 0 0 0 0
86380 0 17 0 0
86390 0 6 0 0
86400 0 0 0 1
86410 0 4 0 0
86420 0 13 0 0
86430 0 4 0 2
86440 0 4 0 0
86450 0 8 0 0
86460 0 4 26 0
86470 0 12 21 0
86480 0 0 4 0
86490 0 4 23 0
86500 13 1 30 0
86510 1 3 32 0
86520 4 1 11 0
86530 6 1 20 0
86540 0 1 25 0
86550 0 0 15 0
86560 1 0 22 0
86570 0 0 0 0
86580 0 0 0 0
86590 0 0 0 0
86600 0 3 0 0
86610 0 0 0 0
86620 0 0 0 0
86630 0 4 0 0
86640 0 16 0 0
86650 0 0 1 0
86660 0 16 0 0
86670 0 0 0 0
86680 0 7 0 0
86690 0 0 0 1
86700 0 0 0 12
86710 0 5 0 0
86720 0 16 0 0
86730 0 1 0 0
86740 0 21 0 0
86750 0 14 0 0
86760 0 5 0 0
86770 0 4 0 0
86780 0 15 0 0
86790 0 15 0 0
86800 0 29 0 0
86810 0 5 0 0
86820 0 7 0 0
86830 0 1 3 0
86840 0 8 2 0
86850 0 4 0 0
86860 0 0 0 0
86870 4 8 0 0
86880 0 1 0 0
86890 0 1 0 0
86900 0 0 0 0
86910 0 1 2 0
86920 0 0 0 5
86930 0 11 0 0
86940 0 3 0 0
86950 0 12 0 0
86960 0 1 0 0
86970 0 20 0 0
86980 0 4 0 0
86990 0 9 0 0
87000 0 8 0 14
87010 0 10 0 0
87020 0 12 0 0
87030 0 10 0 0
87040 0 9 3 0
87050 0 9 0 0
87060 0 0 0 0
87070 0 6 2 0
87080 0 17 4 0
87090 0 0 0 0
87100 0 3 0 1
87110 0 9 0 0
87120 0 12 0 0
87130 0 1 0 0
87140 0 1 0 0
87150 0 14 0 0
87160 0 15 0 0
87170 0 12 0 0
87180 0 0 0 0
87190 0 0 4 0
87200 0 0 4 0
87210 0 2 5 0
87220 0 1 1 4
87230 0 0 0 0
87240 0 5 0 0
87250 0 15 0 6
87260 0 3 0 0
87270 0 0 0 0
87280 0 5 0 0
87290 0 19 2 0
87300 0 3 5 0
87310 0 0 0 0
87320 0 0 0 0
87330 0 8 0 0
87340 0 3 0 0
87350 0 4 2 0
87360 0 0 4 0
87370 0 5 1 1
87380 0 1 0 0
87390 0 6 0 0
87400 0 31 0 0
87410 0 2 0 0
87420 0 9 0 0
87430 0 7 0 0
87440 0 6 0 0
87450 0 8 0 8
87460 0 23 0 1
87470 0 11 0 1
87480 0 0 0 8
87490 0 0 0 3
87500 0 0 0 0
87510 0 1 0 0
87520 2 0 0 21
87530 5 0 1 6
87540 2 0 0 7
87550 0 0 0 1
87560 0 0 0 10
87570 0 0 0 0
87580 0 0 0 0
87590 0 0 0 0
87600 0 0 0 0
87610 0 1 0 0
87620 4 0 0 0
87630 13 0 0 0
87640 0 0 0 0
87650 9 0 0 0
87660 19 0 0 0
87670 19 0 0 0
87680 0 0 0 0
87690 21 0 0 2
87700 0 0 0 15
87710 0 0 0 1
87720 0 0 1 0
87730 0 0 1 7
87740 0 0 0 7
87750 0 0 0 22
87760 0 0 0 10
87770 0 0 0 0
87780 0 0 0 4
87790 0 0 0 6
87800 7 0 0 15
87810 0 0 0 13
87820 0 0 0 3
87830 0 0 0 21
87840 9 0 0 0
87850 15 0 0 0
87860 0 0 0 0
87870 0 0 0 0
87880 0 0 0 0
87890 0 0 0 0
87900 0 0 0 3
87910 0 0 0 1
87920 0 0 1 0
87930 0 0 0 0
87940 4 0 0 0
87950 0 1 0 0
87960 1 0 0 0
87970 0 0 0 0
87980 5 0 0 0
87990 0 1 0 0
88000 0 0 0 0
88010 0 0 0 0
88020 3 0 0 0
88030 6 4 0 0
88040 0 0 6 0
88050 0 0 1 0
88060 0 0 11 0
88070 6 0 0 0
88080 7 3 0 0
88090 0 2 0 0
88100 0 0 0 0
88110 0 3 0 0
88120 0 3 0 0
88130 1 3 0 0
88140 0 0 0 0
88150 2 0 0 0
88160 1 0 0 0
88170 0 0 2 0
88180 0 0 0 0
88190 3 0 10 0
88200 2 1 0 0
88210 0 2 2 0
88220 0 1 0 0
88230 0 0 0 0
88240 0 0 0 0
88250 0 0 5 0
88260 0 0 4 0
88270 0 0 16 0
88280 0 3 0 0
88290 0 4 9 0
88300 0 10 0 0
88310 0 0 0 13
88320 0 0 0 0
88330 0 0 0 0
88340 0 0 0 0
88350 0 0 0 0
88360 0 0 0 0
88370 0 0 4 0
88380 0 0 4 0
88390 0 0 1 0
88400 0 0 4 0
88410 0 0 0 0
88420 0 0 10 0
88430 0 0 0 0
88440 0 0 0 0
88450 0 8 0 0
88460 0 4 0 0
88470 0 2 6 0
88480 0 11 0 0
88490 0 9 4 0
88500 0 18 0 9
88510 0 2 0 0
88520 0 10 0 0
88530 0 10 0 0
88540 0 9 0 0
88550 0 9 0 3
88560 0 9 0 0
88570 0 9 0 0
88580 0 11 1 0
88590 0 0 0 3
88600 4 0 0 7
88610 17 0 1 8
88620 4 0 1 0
88630 27 7 1 0
88640 4 5 0 0
88650 12 0 0 0
88660 0 0 0 0
88670 0 0 0 0
88680 0 0 9 0
88690 0 0 3 5
88700 3 0 3 11
88710 8 3 2 1
88720 24 0 4 0
88730 13 0 3 0
88740 28 0 1 0
88750 2 0 3 0
88760 0 0 0 0
88770 0 0 0 0
88780 0 1 4 1
88790 0 1 0 1
88800 0 4 0 0
88810 0 2 0 0
88820 0 0 0 0
88830 0 0 1 1
88840 0 0 4 3
88850 0 0 4 0
88860 0 0 4 0
88870 3 0 0 0
88880 0 0 0 0
88890 1 0 0 0
88900 0 0 0 0
88910 0 3 0 0
88920 0 1 0 0
88930 0 0 0 0
88940 0 2 0 0
88950 0 0 0 0
88960 0 0 0 0
88970 0 0 5 0
88980 0 0 0 0
88990 0 1 6 0
89000 0 3 0 0
89010 0 0 0 0
89020 0 0 0 0
89030 0 0 0 0
89040 0 0 0 2
89050 0 0 0 0
89060 0 0 1 0
89070 0 0 0 0
89080 0 0 0 0
89090 0 0 0 0
89100 0 0 0 0
89110 0 0 0 0
89120 0 1 0 0
89130 0 0 0 0
89140 0 0 0 0
89150 0 0 0 0
89160 0 0 0 0
89170 0 0 0 0
89180 0 9 3 0
89190 0 6 0 0
89200 0 1 0 0
89210 0 1 0 0
89220 0 0 2 0
89230 0 1 8 0
89240 0 0 0 0
89250 1 0 12 0
89260 0 0 2 0
89270 0 0 4 0
89280 0 0 0 0
89290 12 0 0 0
89300 6 0 0 5
89310 18 0 0 1
89320 19 0 0 0
89330 8 0 0 7
89340 1 0 0 0
89350 0 0 0 0
89360 0 0 0 0
89370 0 3 0 0
89380 0 1 0 1
89390 0 2 0 0
89400 0 0 0 0
89410 0 0 0 0
89420 0 4 0 0
89430 14 0 0 0
89440 0 5 0 0
89450 4 1 0 0
89460 12 3 3 0
89470 7 1 5 0
89480 4 2 2 2
89490 0 0 6 0
89500 4 0 1 7
89510 0 1 1 8
89520 0 1 0 0
89530 0 3 0 0
89540 1 1 0 6
89550 0 1 0 0
89560 4 1 1 0
89570 0 1 0 0
89580 2 1 4 1
89590 0 0 0 0
89600 0 0 0 0
89610 0 0 0 1
89620 0 0 0 0
89630 0 3 0 4
89640 0 3 0 0
89650 0 0 0 0
89660 0 0 0 0
89670 0 1 0 5
89680 0 3 0 2
89690 0 5 0 6
89700 0 4 0 1
89710 0 0 0 0
89720 0 0 0 0
89730 0 1 0 0
89740 0 6 0 0
89750 0 3 0 0
89760 0 0 2 0
89770 0 0 0 0
89780 0 0 0 0
89790 0 0 0 0
89800 0 0 0 1
89810 0 0 0 0
89820 0 0 0 0
89830 0 0 0 0
89840 0 0 0 0
89850 0 0 0 0
89860 0 0 0 0
89870 0 0 0 8
89880 0 0 0 3
89890 0 0 0 0
89900 0 0 0 0
89910 0 0 0 0
89920 0 3 0 0
89930 0 3 0 0
89940 2 3 0 0
89950 0 1 0 0
89960 0 0 0 0
89970 0 8 0 0
89980 0 0 0 0
89990 0 0 0 0
90000 0 0 2 0
90010 0 0 0 0
90020 0 0 0 0
90030 0 0 0 0
90040 0 0 0 0
90050 0 0 0 0
90060 0 2 1 0
90070 0 3 0 0
90080 0 0 0 0
90090 0 4 5 0
90100 0 0 4 0
90110 0 0 0 0
90120 0 0 0 0
90130 0 10 0 0
90140 0 0 0 0
90150 0 0 1 0
90160 2 0 0 0
90170 0 0 0 0
90180 2 0 1 0
90190 0 0 1 0
90200 9 0 0 0
90210 0 1 0 0
90220 0 1 0 0
90230 0 0 0 0
90240 0 0 0 0
90250 8 0 0 0
90260 0 0 1 0
90270 0 0 1 0
90280 0 0 23 0
90290 0 0 46 0
90300 0 0 38 0
90310 0 0 26 0
90320 0 0 41 0
90330 0 5 43 0
90340 0 0 41 0
90350 0 0 47 0
90360 0 8 39 0
90370 0 2 39 0
90380 0 22 41 0
90390 0 13 34 0
90400 0 14 37 0
90410 0 4 36 0
90420 0 11 37 0
90430 0 8 49 0
90440 0 13 46 0
90450 0 24 16 0
90460 0 25 20 0
90470 0 20 23 0
90480 0 38 18 0
90490 0 16 20 0
90500 0 32 23 0
90510 0 27 20 0
90520 0 43 17 0
90530 0 16 21 0
90540 0 3 36 0
90550 0 0 28 0
90560 0 0 18 0
90570 14 0 23 0
90580 15 2 20 0
90590 16 3 24 0
90600 9 0 24 0
90610 5 1 16 7
90620 19 0 20 0
90630 7 0 21 0
90640 1 0 22 1
90650 2 0 22 0
90660 23 0 24 0
90670 16 0 36 0
90680 8 0 24 0
90690 20 0 37 0
90700 16 0 20 0
90710 13 4 36 0
90720 28 1 21 0
90730 15 0 17 0
90740 26 6 29 0
90750 21 13 27 0
90760 27 0 16 0
90770 20 0 20 0
90780 35 0 36 0
90790 4 0 29 0
90800 11 0 31 0
90810 20 0 31 0
90820 24 0 6 0
90830 24 0 14 0
90840 29 0 24 0
90850 15 0 17 0
90860 0 0 26 0
90870 3 7 18 0
90880 0 0 40 0
90890 0 0 36 0
90900 0 0 22 0
90910 4 0 20 0
90920 0 0 19 0
90930 0 0 22 0
90940 5 0 36 0
90950 0 0 14 0
90960 3 0 24 0
90970 2 0 33 0
90980 0 0 18 0
90990 0 0 31 0
91000 0 0 4 0
91010 0 0 23 0
91020 0 0 19 0
91030 0 0 32 0
91040 0 0 19 0
91050 0 2 26 0
91060 0 0 18 0
91070 0 0 16 0
91080 0 0 6 0
91090 0 0 18 0
91100 0 0 20 0
91110 0 0 20 0
91120 0 0 7 0
91130 0 1 17 0
91140 0 0 27 0
91150 0 0 30 0
91160 0 0 28 0
91170 0 0 27 0
91180 0 0 31 0
91190 0 0 25 0
91200 0 0 18 0
91210 0 0 21 0
91220 0 0 27 0
91230 0 0 18 0
91240 0 0 35 0
91250 0 3 32 0
91260 0 0 26 0
91270 0 0 33 0
91280 10 0 36 0
91290 0 1 28 0
91300 0 0 25 0
91310 44 0 31 0
91320 0 0 34 0
91330 0 0 25 0
91340 0 0 25 0
91350 0 2 8 0
91360 0 0 32 0
91370 0 0 39 0
91380 0 4 29 0
91390 0 0 25 0
91400 0 12 29 0
91410 0 5 17 0
91420 0 0 37 0
91430 0 0 17 0
91440 0 7 24 0
91450 0 4 16 0
91460 0 28 29 0
91470 0 32 26 0
91480 0 13 17 0
91490 0 20 22 0
91500 0 18 34 0
91510 0 5 21 0
91520 0 10 30 0
91530 0 0 30 0
91540 0 7 43 0
91550 0 0 36 0
91560 0 0 29 0
91570 0 0 26 0
91580 0 0 16 0
91590 0 0 7 0
91600 0 0 21 0
91610 0 0 19 0
91620 0 0 31 0
91630 0 9 31 0
91640 0 13 18 0
91650 0 5 32 0
91660 0 10 33 0
91670 0 15 31 0
91680 0 9 33 0
91690 0 30 38 0
91700 0 51 32 0
91710 0 23 33 1
91720 0 42 14 0
91730 0 45 37 0
91740 0 20 27 0
91750 0 23 36 0
91760 0 50 36 0
91770 0 42 2 0
91780 0 43 47 0
91790 0 30 33 0
91800 0 37 39 0
91810 0 29 31 0
91820 0 30 38 0
91830 0 18 36 0
91840 0 38 37 0
91850 0 32 30 0
91860 0 17 25 0
91870 0 7 31 1
91880 0 8 36 0
91890 0 12 32 4
91900 0 15 21 4
91910 0 19 32 0
91920 0 15 14 0
91930 0 7 29 0
91940 0 5 9 0
91950 0 6 9 0
91960 0 0 46 0
91970 0 0 43 0
91980 0 5 38 0
91990 0 3 34 0
92000 0 0 36 0
92010 0 6 43 0
92020 0 0 24 0
92030 0 5 20 0
92040 0 4 40 0
92050 0 2 32 0
92060 0 0 33 0
92070 0 0 18 0
92080 0 6 27 0
92090 0 2 27 0
92100 0 3 23 0
92110 2 0 12 0
92120 0 0 40 0
92130 0 3 22 0
92140 0 0 19 0
92150 0 1 31 0
92160 0 6 21 0
92170 1 1 20 0
92180 1 0 4 0
92190 0 0 13 0
92200 1 0 7 0
92210 0 1 2 0
92220 0 1 19 1
92230 0 1 26 0
92240 0 0 5 1
92250 0 8 5 0
92260 0 1 21 0
92270 0 9 23 0
92280 0 11 23 0
92290 0 0 25 1
92300 0 14 28 0
92310 0 1 30 0
92320 0 13 32 0
92330 0 7 43 0
92340 0 0 29 0
92350 0 0 35 0
92360 0 3 25 0
92370 1 1 40 0
92380 7 1 24 0
92390 6 0 13 0
92400 7 0 28 0
92410 0 8 8 1
92420 0 3 27 0
92430 0 0 27 0
92440 0 6 34 0
92450 0 4 19 0
92460 0 12 19 0
92470 0 2 31 0
92480 0 7 31 0
92490 0 0 40 0
92500 0 9 29 0
92510 0 0 29 0
92520 0 7 21 0
92530 0 5 36 0
92540 0 1 10 0
92550 0 6 8 1
92560 0 18 11 0
92570 0 22 34 0
92580 0 4 17 0
92590 7 12 43 0
92600 2 15 45 0
92610 4 4 36 0
92620 1 17 30 0
92630 0 15 28 0
92640 0 13 29 0
92650 0 28 37 0
92660 0 22 28 0
92670 0 23 39 0
92680 0 24 29 0
92690 0 32 26 0
92700 0 29 29 0
92710 0 17 32 0
92720 0 12 29 0
92730 8 15 37 0
92740 15 15 17 0
92750 12 9 32 0
92760 8 24 38 0
92770 6 12 34 0
92780 16 12 32 0
92790 16 2 20 0
92800 10 0 27 0
92810 7 4 30 0
92820 0 5 24 0
92830 0 6 19 0
92840 0 11 50 0
92850 15 0 50 0
92860 3 7 29 0
92870 0 9 38 0
92880 4 9 37 0
92890 11 11 17 0
92900 9 17 37 0
92910 3 15 25 0
92920 2 29 41 0
92930 0 29 33 0
92940 9 11 14 0
92950 6 1 1 0
92960 0 7 4 0
92970 0 10 3 0
92980 0 16 3 0
92990 0 2 1 0
93000 0 0 2 0
93010 0 0 7 0
93020 0 0 2 0
93030 0 1 2 0
93040 0 3 11 0
93050 0 7 49 0
93060 0 8 31 0
93070 0 3 32 0
93080 0 0 41 0
93090 0 0 26 0
93100 0 13 28 0
93110 0 1 19 0
93120 0 0 8 0
93130 0 0 17 0
93140 0 8 7 0
93150 0 0 1 0
93160 0 1 0 0
93170 0 0 1 0
93180 0 0 0 0
93190 0 0 0 0
93200 0 0 0 0
93210 0 11 0 0
93220 0 16 0 0
93230 0 13 0 0
93240 0 16 0 1
93250 0 24 0 0
93260 0 14 0 0
93270 0 12 0 0
93280 0 1 1 0
93290 0 9 0 0
93300 0 10 0 0
93310 0 0 0 0
93320 0 0 0 0
93330 0 0 0 0
93340 0 1 0 0
93350 0 0 0 0
93360 0 0 0 0
93370 0 7 0 0
93380 0 3 0 0
93390 0 1 11 0
93400 6 4 0 0
93410 0 7 0 0
93420 7 0 0 0
93430 3 0 0 0
93440 0 0 0 0
93450 0 5 0 0
93460 0 0 0 0
93470 0 0 0 0
93480 0 0 10 0
93490 0 0 7 0
93500 0 7 2 0
93510 0 9 16 0
93520 0 8 2 0
93530 0 6 0 0
93540 0 0 0 0
93550 0 3 0 0
93560 0 0 0 0
93570 0 9 0 0
93580 6 7 0 0
93590 8 4 0 0
93600 0 4 15 0
93610 0 13 9 0
93620 0 13 0 0
93630 0 15 14 0
93640 0 14 19 0
93650 0 11 5 0
93660 0 7 9 0
93670 0 7 7 0
93680 0 12 13 0
93690 0 6 7 0
93700 0 1 7 0
93710 0 8 8 0
93720 0 0 16 0
93730 0 0 21 0
93740 0 1 12 0
93750 0 0 11 0
93760 0 0 10 0
93770 0 0 1 0
93780 0 4 10 0
93790 0 0 6 0
93800 0 0 4 0
93810 0 0 5 0
93820 0 0 19 0
93830 0 8 2 0
93840 0 0 0 0
93850 0 0 3 0
93860 0 0 0 0
93870 0 0 24 0
93880 0 0 25 0
93890 0 0 17 0
93900 0 0 24 0
93910 0 1 30 0
93920 0 0 31 0
93930 0 0 25 0
93940 1 0 34 0
93950 0 0 38 0
93960 0 0 36 0
93970 0 0 37 0
93980 0 5 21 0
93990 0 2 24 0
94000 0 0 29 0
94010 0 0 39 0
94020 0 0 31 0
94030 0 0 33 0
94040 0 0 18 0
94050 0 0 2 0
94060 0 0 13 0
94070 0 1 39 0
94080 0 0 6 0
94090 0 0 8 0
94100 0 0 14 0
94110 0 0 2 0
94120 0 0 3 0
94130 0 0 1 0
94140 0 0 11 0
94150 0 0 7 0
94160 0 0 2 0
94170 0 0 3 0
94180 0 0 3 0
94190 0 0 2 0
94200 0 0 2 0
94210 0 0 2 0
94220 0 0 5 0
94230 0 0 1 0
94240 0 0 6 0
94250 0 0 8 0
94260 0 0 14 0
94270 0 0 2 0
94280 4 0 0 0
94290 5 0 0 0
94300 11 2 0 0
94310 0 0 0 0
94320 0 1 25 0
94330 3 0 26 0
94340 0 0 2 0
94350 0 0 0 0
94360 0 0 0 0
94370 0 4 7 0
94380 0 0 0 0
94390 0 0 10 0
94400 0 0 1 0
94410 1 0 4 0
94420 0 0 0 0
94430 1 0 6 0
94440 0 0 15 0
94450 0 1 32 0
94460 0 0 31 0
94470 0 0 34 0
94480 0 0 34 0
94490 1 4 49 0
94500 0 0 29 0
94510 0 0 42 0
94520 0 0 26 0
94530 0 0 18 0
94540 0 29 34 0
94550 0 16 27 0
94560 0 0 40 0
94570 0 0 45 0
94580 4 1 9 0
94590 5 0 10 0
94600 13 0 9 0
94610 10 10 6 0
94620 11 1 4 0
94630 21 7 8 0
94640 0 1 9 0
94650 2 1 7 0
94660 9 4 6 0
94670 0 0 4 0
94680 17 0 4 0
94690 0 1 40 0
94700 0 0 40 0
94710 0 0 44 0
94720 0 2 49 0
94730 0 16 43 0
94740 0 0 49 0
94750 0 0 33 0
94760 8 0 40 0
94770 29 0 20 0
94780 4 0 16 0
94790 19 0 0 0
94800 6 0 0 0
94810 11 0 0 0
94820 10 0 0 0
94830 17 0 2 0
94840 10 0 2 0
94850 28 0 1 0
94860 0 1 0 0
94870 0 0 0 0
94880 0 0 0 0
94890 0 4 0 0
94900 0 0 9 0
94910 0 0 0 0
94920 0 0 0 0
94930 0 10 0 0
94940 0 0 0 0
94950 0 1 0 0
94960 0 1 0 0
94970 0 0 0 0
94980 0 3 0 0
94990 0 18 0 0
95000 0 19 0 0
95010 0 7 0 0
95020 0 0 0 0
95030 0 6 0 0
95040 0 5 5 0
95050 0 3 6 0
95060 0 0 8 0
95070 0 3 5 0
95080 0 3 0 0
95090 0 11 5 0
95100 0 20 0 4
95110 0 17 0 0
95120 0 23 2 0
95130 0 3 5 0
95140 0 6 12 0
95150 0 0 5 0
95160 0 2 8 0
95170 0 1 0 0
95180 0 4 12 0
95190 0 1 1 0
95200 0 0 0 0
95210 0 3 8 0
95220 0 0 4 0
95230 0 1 9 0
95240 0 0 16 0
95250 0 0 36 0
95260 0 0 1 0
95270 0 0 0 0
95280 0 0 0 0
95290 0 0 1 0
95300 0 0 4 0
95310 1 0 2 0
95320 0 0 3 0
95330 0 7 2 0
95340 0 0 1 0
95350 0 0 0 0
95360 0 5 0 0
95370 0 18 0 0
95380 0 70 0 0
95390 0 58 1 0
95400 0 65 0 0
95410 0 45 0 0
95420 0 38 0 0
95430 0 32 0 0
95440 0 32 0 0
95450 0 60 1 0
95460 0 59 9 9
95470 0 44 0 0
95480 0 48 3 0
95490 0 53 0 0
95500 0 45 0 0
95510 0 46 0 0
95520 0 40 0 0
95530 0 49 11 0
95540 0 53 5 0
95550 0 50 16 0
95560 0 42 16 0
95570 0 7 3 0
95580 0 0 1 0
95590 0 1 7 0
95600 0 0 7 0
95610 0 6 1 0
95620 0 0 18 0
95630 0 0 10 0
95640 0 0 20 0
95650 0 0 22 0
95660 0 0 26 0
95670 0 0 31 0
95680 0 0 35 0
95690 0 0 38 0
95700 0 2 33 0
95710 0 1 31 0
95720 0 0 63 0
95730 0 0 33 0
95740 0 0 58 0
95750 0 0 60 0
95760 0 0 42 0
95770 0 0 53 0
95780 0 0 5 0
95790 0 0 17 0
95800 0 0 11 0
95810 0 0 26 0
95820 0 0 34 0
95830 0 0 9 0
95840 0 1 6 0
95850 0 0 4 0
95860 0 0 1 0
95870 0 1 5 0
95880 0 0 2 0
95890 0 0 13 0
95900 0 0 1 0
95910 0 0 34 0
95920 0 0 36 0
95930 0 0 27 0
95940 0 0 35 0
95950 0 0 24 0
95960 1 5 17 0
95970 0 0 28 0
95980 0 0 30 0
95990 0 0 14 0
96000 0 0 49 0
96010 0 1 33 0
96020 0 0 17 0
96030 0 5 23 0
96040 0 8 31 0
96050 0 7 34 0
96060 0 3 31 0
96070 0 8 29 0
96080 0 12 27 0
96090 0 3 30 0
96100 0 8 25 0
96110 0 11 30 0
96120 0 11 20 0
96130 0 7 27 0
96140 0 13 24 0
96150 0 8 23 0
96160 0 0 20 0
96170 0 19 29 0
96180 0 11 24 0
96190 0 12 15 0
96200 0 10 4 0
96210 0 0 20 0
96220 0 0 17 0
96230 0 0 7 0
96240 0 2 24 0
96250 0 0 41 0
96260 0 0 49 0
96270 0 2 41 0
96280 0 6 56 0
96290 0 2 40 0
96300 0 0 44 0
96310 0 39 39 0
96320 0 42 15 0
96330 0 47 15 0
96340 0 46 12 0
96350 0 50 12 0
96360 0 12 16 0
96370 0 1 12 0
96380 0 2 9 0
96390 0 5 24 0
96400 0 1 9 0
96410 0 8 7 0
96420 0 4 2 0
96430 0 1 3 0
96440 0 0 17 0
96450 0 0 4 0
96460 0 0 8 0
96470 2 0 2 0
96480 17 0 0 0
96490 12 0 9 0
96500 0 0 0 0
96510 0 0 0 0
96520 16 0 0 0
96530 0 0 0 0
96540 1 0 5 0
96550 0 0 4 0
96560 0 0 1 0
96570 0 0 1 19
96580 0 0 0 17
96590 0 0 0 0
96600 0 3 0 0
96610 0 0 0 4
96620 0 0 0 8
96630 0 0 0 0
96640 0 0 0 0
96650 0 0 0 0
96660 0 0 0 0
96670 0 0 0 0
96680 0 0 0 0
96690 0 0 0 0
96700 1 0 0 10
96710 0 0 0 10
96720 4 0 0 0
96730 0 0 0 3
96740 0 0 0 0
96750 0 10 0 0
96760 0 1 0 0
96770 0 0 0 0
96780 0 0 0 0
96790 0 0 0 0
96800 0 0 0 3
96810 0 0 0 42
96820 0 0 0 41
96830 0 0 0 39
96840 33 0 0 61
96850 50 4 0 44
96860 34 0 0 51
96870 54 0 1 37
96880 15 1 0 58
96890 28 0 0 51
96900 38 0 1 59
96910 16 2 0 38
96920 6 2 0 36
96930 9 0 0 46
96940 12 0 0 52
96950 44 0 0 42
96960 47 0 0 38
96970 51 0 0 39
96980 21 0 1 48
96990 33 0 0 45
97000 35 0 0 33
97010 20 0 0 28
97020 27 0 0 43
97030 33 0 0 29
97040 29 0 0 47
97050 13 0 0 29
97060 26 0 0 44
97070 22 0 0 45
97080 15 0 0 45
97090 17 0 0 39
97100 17 0 0 28
97110 9 0 0 12
97120 1 0 0 4
97130 0 0 0 6
97140 0 0 0 8
97150 0 0 0 7
97160 0 0 13 9
97170 0 0 0 16
97180 0 0 0 13
97190 0 0 2 11
97200 0 3 2 24
97210 0 4 0 15
97220 0 19 0 29
97230 0 14 0 0
97240 0 15 5 1
97250 0 12 0 0
97260 0 10 1 0
